published_date,year,language,title,content_status,content_type,primary_category,all_categories,word_count,excerpt,url
2022-10-17,2022,Dutch,(Ελληνικά) Ρουκ ΖΟΕΚ – Το Ολλανδικό | vol 2,placeholder_only,Community update,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2022/10/17/%cf%81%ce%bf%cf%85%ce%ba-%ce%b6%ce%bf%ce%b5%ce%ba-%cf%84%ce%bf-%ce%bf%ce%bb%ce%bb%ce%b1%ce%bd%ce%b4%ce%b9%ce%ba%cf%8c-vol-2/
2022-10-17,2022,Greek,Ρουκ ΖΟΕΚ – Το Ολλανδικό | vol 2,full_text,Community update,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,93,"ΡOΥK ZOEK Η ΕΠΙΣΤΡΟΦΗ! Με χαρά σας ανακοινώνουμε ότι τo Σάββατο 22 Οκτωβρίου 2022 και ώρα 18:00 το ΡOΥK ZOEK επιστρέφει στο Ελληνικό Σπίτι στο Ρότερνταμ! Μια ακόμα βραδιά με πολύ γέλιο και διασκέδαση σας περιμένει! Πάρε τη παρέα σου, οπλίσου με δημιουργικότητα και διάθεση και ...",https://vvgn.eu/el/2022/10/17/%CF%81%CE%BF%CF%85%CE%BA-%CE%B6%CE%BF%CE%B5%CE%BA-%CF%84%CE%BF-%CE%BF%CE%BB%CE%BB%CE%B1%CE%BD%CE%B4%CE%B9%CE%BA%CF%8C-vol-2/
2022-10-19,2022,Dutch,(Ελληνικά) “Ο Γιάννης και το πεύκο”: Διαδραστική παράσταση οικολογικού περιεχομένου για παιδιά 5-12 ετών,placeholder_only,Festive event,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ; Εορταστικές εκδηλώσεις,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2022/10/19/%ce%bf-%ce%b3%ce%b9%ce%ac%ce%bd%ce%bd%ce%b7%cf%82-%ce%ba%ce%b1%ce%b9-%cf%84%ce%bf-%cf%80%ce%b5%cf%8d%ce%ba%ce%bf-%ce%b4%ce%b9%ce%b1%ce%b4%cf%81%ce%b1%cf%83%cf%84%ce%b9%ce%ba%ce%ae-%cf%80%ce%b1/
2022-10-19,2022,Greek,“Ο Γιάννης και το πεύκο”: Διαδραστική παράσταση οικολογικού περιεχομένου για παιδιά 5-12 ετών,full_text,Festive event,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ; Εορταστικές εκδηλώσεις,331,"Κυριακή 20 Νοεμβρίου και ώρα 15:00: Το Ελληνικό Σπίτι / Ένωση Ελλήνων Ολλανδίας φιλοξενεί στον ισόγειο χώρο του την νέα παράσταση των Hippo Theater Group, μια παράσταση για μικρούς αλλά και για μεγάλους! Η θεατρική ομάδα Hippo παρουσιάζει την διαδραστική θεατρική παράσταση οικολογικού περιεχομένου, με τίτλο ...",https://vvgn.eu/el/2022/10/19/%CE%BF-%CE%B3%CE%B9%CE%AC%CE%BD%CE%BD%CE%B7%CF%82-%CE%BA%CE%B1%CE%B9-%CF%84%CE%BF-%CF%80%CE%B5%CF%8D%CE%BA%CE%BF-%CE%B4%CE%B9%CE%B1%CE%B4%CF%81%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CF%80%CE%B1/
2022-10-20,2022,Dutch,(Ελληνικά) 📚 Λέσχη Ανάγνωσης | Book club 🤓,placeholder_only,Cultural program activity,Book Club / Λέσχη Ανάγνωσης,Book Club / Λέσχη Ανάγνωσης,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2022/10/20/english-%f0%9f%93%9a-%ce%bb%ce%ad%cf%83%cf%87%ce%b7-%ce%b1%ce%bd%ce%ac%ce%b3%ce%bd%cf%89%cf%83%ce%b7%cf%82-book-club-%f0%9f%a4%93/
2022-10-20,2022,Greek,📚 Λέσχη Ανάγνωσης | Book club 🤓,full_text,Cultural program activity,Book Club / Λέσχη Ανάγνωσης,Book Club / Λέσχη Ανάγνωσης; Δανειστική Βιβλιοθήκη,130,"Αν ένα συνηθισμένο απόγευμα σας βρίσκει με τις μούρες σας χωμένες σε ένα βιβλίο. Αν αγαπάτε το διάβασμα, σας αρέσει να γνωρίζετε νέες απόψεις και να βλέπετε το νόμισμα και από τις δύο πλευρές, τότε εγγραφείτε στη Λέσχη Ανάγνωσης | Book Club του Ελληνικού Σπιτιού στο ...",https://vvgn.eu/el/2022/10/20/english-%f0%9f%93%9a-%ce%bb%ce%ad%cf%83%cf%87%ce%b7-%ce%b1%ce%bd%ce%ac%ce%b3%ce%bd%cf%89%cf%83%ce%b7%cf%82-book-club-%f0%9f%a4%93/
2022-11-05,2022,Dutch,(Ελληνικά) Μαθήματα πλεξίματος στο Ελληνικό Σπίτι στο Ρότερνταμ,placeholder_only,Course / class,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ; Μαθήματα Πλεξίματος,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2022/11/05/%ce%bc%ce%b1%ce%b8%ce%ae%ce%bc%ce%b1%cf%84%ce%b1-%cf%80%ce%bb%ce%b5%ce%be%ce%af%ce%bc%ce%b1%cf%84%ce%bf%cf%82-%cf%83%cf%84%ce%bf-%ce%b5%ce%bb%ce%bb%ce%b7%ce%bd%ce%b9%ce%ba%cf%8c-%cf%83%cf%80%ce%af/
2022-11-06,2022,Dutch,Mode & lekkernijen – November 2022,full_text,Community update,Mode & lekkernijen,Mode & lekkernijen,149,"Beste leden en vrienden van de Vereniging van Grieken in Nederland / Het Griekse Huis in Rotterdam, Hiermede willen wij u voor een gezellige middag uitnodigen op zondag 27 november 2022 van 12:00-15.00 uur in het Griekse Huis in Rotterdam aan de Van Vollenhovenstraat 18. Vrienden ...",https://vvgn.eu/nl/2022/11/06/%ce%bc%cf%8c%ce%b4%ce%b1-%ce%bb%ce%b9%cf%87%ce%bf%cf%85%ce%b4%ce%b9%ce%ad%cf%82-3/
2022-11-20,2022,Dutch,(Ελληνικά) Greek Professionals Networking Event | November 2022,placeholder_only,Cultural program activity,Συναντήσεις Ελλήνων Επαγγελματιών στην Ολλανδία,Συναντήσεις Ελλήνων Επαγγελματιών στην Ολλανδία,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2022/11/20/greek-professionals-networking-event-november-2022/
2023-01-24,2023,Dutch,(Ελληνικά) Workshop εικαστικών ” Μέσα σε χάρτινο κουτί “,placeholder_only,Workshop,Workshops Εικαστικών,Workshops Εικαστικών,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/01/24/workshop-%ce%b5%ce%b9%ce%ba%ce%b1%cf%83%cf%84%ce%b9%ce%ba%cf%8e%ce%bd-%ce%bc%ce%ad%cf%83%ce%b1-%cf%83%ce%b5-%cf%87%ce%ac%cf%81%cf%84%ce%b9%ce%bd%ce%bf-%ce%ba%ce%bf%cf%85%cf%84%ce%af/
2023-01-26,2023,Dutch,(Ελληνικά) Νέος κύκλος μαθημάτων ολλανδικών & Εορτασμός 5 ετών μαθημάτων ολλανδικής γλώσσας στο Ελληνικό Σπίτι,placeholder_only,Course / class,Μαθήματα Ολλανδικών,Μαθήματα Ολλανδικών,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/01/26/%ce%bd%ce%ad%ce%bf%cf%82-%ce%ba%cf%8d%ce%ba%ce%bb%ce%bf%cf%82-%ce%bc%ce%b1%ce%b8%ce%b7%ce%bc%ce%ac%cf%84%cf%89%ce%bd-%ce%bf%ce%bb%ce%bb%ce%b1%ce%bd%ce%b4%ce%b9%ce%ba%cf%8e%ce%bd-%ce%b5%ce%bf%cf%81/
2023-01-26,2023,Greek,Νέος κύκλος μαθημάτων ολλανδικών & Εορτασμός 5 ετών μαθημάτων ολλανδικής γλώσσας στο Ελληνικό Σπίτι,full_text,Course / class,Μαθήματα Ολλανδικών,Μαθήματα Ολλανδικών,217,"Αγαπητά μέλη και φίλοι/ες του Ελληνικού Σπιτιού στο Ρότερνταμ, Ευχόμαστε ολόψυχα Καλή Χρονιά με υγεία, αγάπη και ευτυχία σε σας και σε αυτούς που αγαπάτε! Είμαστε στην ευχάριστη θέση να σας ανακοινώσουμε την έναρξη νέων – online – τμημάτων εκμάθησης της Ολλανδικής γλώσσας για αρχάριους και ...",https://vvgn.eu/el/2023/01/26/%CE%BD%CE%AD%CE%BF%CF%82-%CE%BA%CF%8D%CE%BA%CE%BB%CE%BF%CF%82-%CE%BC%CE%B1%CE%B8%CE%B7%CE%BC%CE%AC%CF%84%CF%89%CE%BD-%CE%BF%CE%BB%CE%BB%CE%B1%CE%BD%CE%B4%CE%B9%CE%BA%CF%8E%CE%BD-%CE%B5%CE%BF%CF%81/
2023-05-02,2023,Dutch,(Ελληνικά) 7ο Workshop εικαστικών “Ζωγραφική και Μουσική”,placeholder_only,Workshop,Workshops Εικαστικών,Workshops Εικαστικών,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/05/02/7%ce%bf-workshop-%ce%b5%ce%b9%ce%ba%ce%b1%cf%83%cf%84%ce%b9%ce%ba%cf%8e%ce%bd-%ce%b6%cf%89%ce%b3%cf%81%ce%b1%cf%86%ce%b9%ce%ba%ce%ae-%ce%ba%ce%b1%ce%b9-%ce%bc%ce%bf%cf%85%cf%83%ce%b9%ce%ba%ce%ae/
2023-05-02,2023,Dutch,(Ελληνικά) “Βραδιά Θεάτρου” από τη Θεατρική Ομάδα “Παρακμή”,placeholder_only,Cultural program activity,Η Θεατρική Ομάδα του Ελληνικού Σπιτιού στο Ρότερνταμ,Η Θεατρική Ομάδα του Ελληνικού Σπιτιού στο Ρότερνταμ,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/05/02/%ce%b2%cf%81%ce%b1%ce%b4%ce%b9%ce%ac-%ce%b8%ce%b5%ce%ac%cf%84%cf%81%ce%bf%cf%85-%ce%b1%cf%80%cf%8c-%cf%84%ce%b7-%ce%b8%ce%b5%ce%b1%cf%84%cf%81%ce%b9%ce%ba%ce%ae-%ce%bf%ce%bc%ce%ac%ce%b4%ce%b1/
2023-05-02,2023,Greek,7ο Workshop εικαστικών “Ζωγραφική και Μουσική”,full_text,Workshop,Workshops Εικαστικών,Workshops Εικαστικών,84,Στο 7ο workshop εικαστικών με τίτλο “Ζωγραφική και Μουσική” θα παίξουμε ένα παιχνίδι συνδυάζοντας την εικαστική τέχνη με την μουσική. Εσείς έχετε ως προϋπόθεση να μας στείλετε 1 ή 2 μουσικά κομμάτια σε προσωπικό μήνυμα. Ένα τραγούδι οποιουδήποτε μουσικού είδους που σας ξυπνάει συναισθήματα (θετικά ή ...,https://vvgn.eu/el/2023/05/02/7%CE%BF-workshop-%CE%B5%CE%B9%CE%BA%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CF%8E%CE%BD-%CE%B6%CF%89%CE%B3%CF%81%CE%B1%CF%86%CE%B9%CE%BA%CE%AE-%CE%BA%CE%B1%CE%B9-%CE%BC%CE%BF%CF%85%CF%83%CE%B9%CE%BA%CE%AE/
2023-05-02,2023,Greek,“Βραδιά Θεάτρου” από τη Θεατρική Ομάδα “Παρακμή”,full_text,Cultural program activity,Η Θεατρική Ομάδα του Ελληνικού Σπιτιού στο Ρότερνταμ,Η Θεατρική Ομάδα του Ελληνικού Σπιτιού στο Ρότερνταμ,214,Η πολιτιστική Ομάδα “Το Ελληνικό Σπίτι στο Ρότερνταμ” της Ένωσης Ελλήνων Ολλανδίας σας προσκαλεί σε μια Βραδιά Θέατρου! Η θεατρική ομάδα “Παρακμή” του Ελληνικού Σπιτιού στο Ρότερνταμ υπό την καθοδήγηση της Βάλιας Ταμβάκη παρουσιάζει το θεατρικό έργο “Εξομολογήσεις” και υπό την καθοδήγηση της Φανής Τράικου το ...,https://vvgn.eu/el/2023/05/02/%CE%B2%CF%81%CE%B1%CE%B4%CE%B9%CE%AC-%CE%B8%CE%B5%CE%AC%CF%84%CF%81%CE%BF%CF%85-%CE%B1%CF%80%CF%8C-%CF%84%CE%B7-%CE%B8%CE%B5%CE%B1%CF%84%CF%81%CE%B9%CE%BA%CE%AE-%CE%BF%CE%BC%CE%AC%CE%B4%CE%B1/
2023-09-18,2023,Dutch,(Ελληνικά) Νέος κύκλος μαθημάτων ολλανδικής γλώσσας από το Ελληνικό Σπίτι (Φθινόπωρο 2023 – Χειμώνας 2024),placeholder_only,Course / class,Μαθήματα Ολλανδικών,Μαθήματα Ολλανδικών,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/09/18/%ce%bd%ce%ad%ce%bf%cf%82-%ce%ba%cf%8d%ce%ba%ce%bb%ce%bf%cf%82-%ce%bc%ce%b1%ce%b8%ce%b7%ce%bc%ce%ac%cf%84%cf%89%ce%bd-%ce%bf%ce%bb%ce%bb%ce%b1%ce%bd%ce%b4%ce%b9%ce%ba%ce%ae%cf%82-%ce%b3%ce%bb%cf%8e-2/
2023-09-18,2023,Greek,Νέος κύκλος μαθημάτων ολλανδικής γλώσσας από το Ελληνικό Σπίτι (Φθινόπωρο 2023 – Χειμώνας 2024),full_text,Course / class,Μαθήματα Ολλανδικών,Μαθήματα Ολλανδικών,173,"Αγαπητά μέλη και φίλοι/ες του Ελληνικού Σπιτιού στο Ρότερνταμ, Η νέα σχολική – ακαδημαϊκή χρονιά ξεκινά και θέλουμε να σας ευχηθούμε ολόψυχα ένα όμορφο φθινόπωρο και έναν δημιουργικό χειμώνα, με ψυχική και σωματική υγεία! Είμαστε στην ευχάριστη θέση να σας ανακοινώσουμε την έναρξη νέων online τμημάτων ...",https://vvgn.eu/el/2023/09/18/%CE%BD%CE%AD%CE%BF%CF%82-%CE%BA%CF%8D%CE%BA%CE%BB%CE%BF%CF%82-%CE%BC%CE%B1%CE%B8%CE%B7%CE%BC%CE%AC%CF%84%CF%89%CE%BD-%CE%BF%CE%BB%CE%BB%CE%B1%CE%BD%CE%B4%CE%B9%CE%BA%CE%AE%CF%82-%CE%B3%CE%BB%CF%8E-2/
2023-09-21,2023,Dutch,(Ελληνικά) 🚀 OPEN DAG . 07/10/2023 . Ενημέρωση Δράσεων στο Ελληνικό Σπίτι,placeholder_only,Public event promotion,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ; Εορταστικές εκδηλώσεις,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/09/21/1008/
2023-09-21,2023,Greek,🚀 OPEN DAG . 07/10/2023 . Ενημέρωση Δράσεων στο Ελληνικό Σπίτι,full_text,Public event promotion,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ; Εορταστικές εκδηλώσεις,541,"Tο Ελληνικό Σπίτι στο Ρότερνταμ ανοίγει τις πόρτες του για να σας υποδεχτεί και σας καλεί να γνωρίσετε τις δραστηριότητες και δράσεις της νέας χρονίας! Το Σάββατο 7 Οκτωβρίου σας υποδεχόμαστε και μαζί με τους υπεύθυνους των δράσεων συζητάμε για την δομή, τους στόχους και για ...",https://vvgn.eu/el/2023/09/21/1008/
2023-09-22,2023,Dutch,(Ελληνικά) Δείξε μου την πόλη σου: Leiden,placeholder_only,Cultural program activity,Δείξε μου την πόλη σου!,Δείξε μου την πόλη σου!,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/09/22/%ce%b4%ce%b5%ce%af%ce%be%ce%b5-%ce%bc%ce%bf%cf%85-%cf%84%ce%b7%ce%bd-%cf%80%cf%8c%ce%bb%ce%b7-%cf%83%ce%bf%cf%85-leiden/
2023-09-22,2023,Greek,Δείξε μου την πόλη σου: Leiden,full_text,Cultural program activity,Δείξε μου την πόλη σου!,Δείξε μου την πόλη σου!,182,"Και να που ήρθε η ώρα για μια ακόμη ξενάγηση, για ένα ακόμα “Δείξε μου την πόλη σου”! Φέτος, ανοίγουμε τη σεζόν 2023-2024 με την περιήγησή μας σε μια από τις πιο ιστορικές πόλεις της Ολλανδίας, η οποία ταυτόχρονα αποτελεί και μια από τις πιο γνωστές ...",https://vvgn.eu/el/2023/09/22/%ce%b4%ce%b5%ce%af%ce%be%ce%b5-%ce%bc%ce%bf%cf%85-%cf%84%ce%b7%ce%bd-%cf%80%cf%8c%ce%bb%ce%b7-%cf%83%ce%bf%cf%85-leiden/
2023-09-23,2023,Dutch,(Ελληνικά) Workshop εικαστικής έκφρασης: “Ακρογιαλιές Δειλινά”,placeholder_only,Workshop,Workshops Εικαστικών,Workshops Εικαστικών,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/09/23/workshop-%ce%b5%ce%b9%ce%ba%ce%b1%cf%83%cf%84%ce%b9%ce%ba%ce%ae%cf%82-%ce%ad%ce%ba%cf%86%cf%81%ce%b1%cf%83%ce%b7%cf%82-%ce%b1%ce%ba%cf%81%ce%bf%ce%b3%ce%b9%ce%b1%ce%bb%ce%b9%ce%ad%cf%82-%ce%b4/
2023-09-23,2023,Greek,Workshop εικαστικής έκφρασης: “Ακρογιαλιές Δειλινά”,full_text,Workshop,Workshops Εικαστικών,Workshops Εικαστικών,189,"Το πρώτο μας workshop για την νέα σεζόν είναι γεγονός! Θέλετε να κρατήσει για λίγο ακόμα το καλοκαιράκι ζωντανό στην καρδιά μας; Ελάτε στο workshop “Ακρογιαλιές Δειλινά” την Κυριακή 8 Οκτωβρίου και ώρα 15:00 για να ζήσουμε όλοι μαζί μια ξεχωριστή δημιουργική εμπειρία. Μνήμες, συναισθήματα, δημιουργία ...",https://vvgn.eu/el/2023/09/23/workshop-%CE%B5%CE%B9%CE%BA%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%AE%CF%82-%CE%AD%CE%BA%CF%86%CF%81%CE%B1%CF%83%CE%B7%CF%82-%CE%B1%CE%BA%CF%81%CE%BF%CE%B3%CE%B9%CE%B1%CE%BB%CE%B9%CE%AD%CF%82-%CE%B4/
2023-09-24,2023,Dutch,(Ελληνικά) Λέσχη Φιλοσοφίας “ΔΙΑ-ΛΟΓΟΙ” – 2023-2024,placeholder_only,Cultural program activity,"Λέσχη Φιλοσοφίας ""Διά-Λόγοι""","Λέσχη Φιλοσοφίας ""Διά-Λόγοι""",0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/09/24/%ce%bb%ce%ad%cf%83%cf%87%ce%b7-%cf%86%ce%b9%ce%bb%ce%bf%cf%83%ce%bf%cf%86%ce%af%ce%b1%cf%82-%ce%b4%ce%b9%ce%b1-%ce%bb%ce%bf%ce%b3%ce%bf%ce%b9-2023-2024/
2023-09-24,2023,Greek,Λέσχη Φιλοσοφίας “ΔΙΑ-ΛΟΓΟΙ” – 2023-2024,full_text,Cultural program activity,"Λέσχη Φιλοσοφίας ""Διά-Λόγοι""","Λέσχη Φιλοσοφίας ""Διά-Λόγοι""",114,"2η χρονιά για τη Λέσχη Φιλοσοφίας “ΔΙΑ-ΛΟΓΟΙ”. Κάθε τρίτη Παρασκευή του μήνα τα μέλη της Φιλοσοφικής Λέσχης “Διά-λόγοι” μαζεύονται στον χώρο της Βιβλιοθήκης του Ελληνικού Σπιτιού/Ένωσης Ελλήνων Ολλανδίας. Οι συζητήσεις τους σχετίζονται με θέματα επικαιρότητας, σύγχρονους προβληματισμούς για κοινωνικά – και όχι μόνο – θέματα, διαχρονικά ...",https://vvgn.eu/el/2023/09/24/%CE%BB%CE%AD%CF%83%CF%87%CE%B7-%CF%86%CE%B9%CE%BB%CE%BF%CF%83%CE%BF%CF%86%CE%AF%CE%B1%CF%82-%CE%B4%CE%B9%CE%B1-%CE%BB%CE%BF%CE%B3%CE%BF%CE%B9-2023-2024/
2023-09-26,2023,Dutch,(Ελληνικά) 📣Bazaar ελληνικού βιβλίου 📚,placeholder_only,Cultural program activity,Book Club / Λέσχη Ανάγνωσης,Book Club / Λέσχη Ανάγνωσης; Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/09/26/%f0%9f%93%a3bazaar-%ce%b5%ce%bb%ce%bb%ce%b7%ce%bd%ce%b9%ce%ba%ce%bf%cf%8d-%ce%b2%ce%b9%ce%b2%ce%bb%ce%af%ce%bf%cf%85-%f0%9f%93%9a/
2023-09-26,2023,Greek,📣Bazaar ελληνικού βιβλίου 📚,full_text,Cultural program activity,Book Club / Λέσχη Ανάγνωσης,Book Club / Λέσχη Ανάγνωσης; Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,97,"Με μεγάλη χαρά σας ανακοινώνουμε ότι το πρώτο bazaar ελληνικού βιβλίου του Het Griekse Huis in Rotterdam είναι γεγονός! Σας περιμένουμε όλους, μικρούς και μεγάλους βιβλιόφιλους, το Σάββατο 7 και την Κυριακή 8 Οκτωβρίου, στο χώρο του Ελληνικού Σπιτιού να ξεφυλλίσουμε βιβλία που έχουν να μας ...",https://vvgn.eu/el/2023/09/26/%f0%9f%93%a3bazaar-%ce%b5%ce%bb%ce%bb%ce%b7%ce%bd%ce%b9%ce%ba%ce%bf%cf%8d-%ce%b2%ce%b9%ce%b2%ce%bb%ce%af%ce%bf%cf%85-%f0%9f%93%9a/
2023-10-05,2023,Dutch,(Ελληνικά) Παιδική παράσταση “Σταχτο-πού’ντην” – SOLD OUT,placeholder_only,Community update,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ; Μουσικά παραμύθια για παιδιά,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/10/05/%cf%80%ce%b1%ce%b9%ce%b4%ce%b9%ce%ba%ce%ae-%cf%80%ce%b1%cf%81%ce%ac%cf%83%cf%84%ce%b1%cf%83%ce%b7-%cf%83%cf%84%ce%b1%cf%87%cf%84%ce%bf-%cf%80%ce%bf%cf%8d%ce%bd%cf%84%ce%b7%ce%bd-sold-ou/
2023-10-05,2023,Greek,Παιδική παράσταση “Σταχτο-πού’ντην” – SOLD OUT,full_text,Community update,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ; Μουσικά παραμύθια για παιδιά,104,"SOLD OUT Είμαστε στην ευχάριστη θέση να ανακοινώσουμε πως τα εισιτήρια που είχαν διατεθεί προς προπώληση για την Σταχτο-πού’ντην | Παράσταση αφήγησης λαϊκών παραμυθιών με μουσική, εξαντλήθηκαν! Eυχαριστούμε όλες και όλους, μικρούς και μεγάλους για το ενδιαφέρον σας που είχε ως αποτέλεσμα, 10 ημέρες πριν την ...",https://vvgn.eu/el/2023/10/05/%CF%80%CE%B1%CE%B9%CE%B4%CE%B9%CE%BA%CE%AE-%CF%80%CE%B1%CF%81%CE%AC%CF%83%CF%84%CE%B1%CF%83%CE%B7-%CF%83%CF%84%CE%B1%CF%87%CF%84%CE%BF-%CF%80%CE%BF%CF%8D%CE%BD%CF%84%CE%B7%CE%BD-sold-ou/
2023-10-13,2023,Dutch,(Ελληνικά) Ευχαριστήριο μήνυμα για το 1ο Παζάρι Βιβλίου από το Ελληνικό Σπίτι,placeholder_only,Cultural program activity,Book Club / Λέσχη Ανάγνωσης,Book Club / Λέσχη Ανάγνωσης; Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/10/13/%ce%b5%cf%85%cf%87%ce%b1%cf%81%ce%b9%cf%83%cf%84%ce%ae%cf%81%ce%b9%ce%bf-%ce%bc%ce%ae%ce%bd%cf%85%ce%bc%ce%b1-%ce%b3%ce%b9%ce%b1-%cf%84%ce%bf-1%ce%bf-%cf%80%ce%b1%ce%b6%ce%ac%cf%81%ce%b9-%ce%b2%ce%b9/
2023-10-13,2023,Greek,Ευχαριστήριο μήνυμα για το 1ο Παζάρι Βιβλίου από το Ελληνικό Σπίτι,full_text,Cultural program activity,Book Club / Λέσχη Ανάγνωσης,Book Club / Λέσχη Ανάγνωσης; Δραστηριότητες του Ελληνικού Σπιτιού στο Ρότερνταμ,94,To σαββατοκύριακο που μας πέρασε το Ελληνικό Σπίτι στο Ρότερνταμ φιλοξένησε Bazaar ελληνικού βιβλίου αλλά και το Open Dag 2023 που σήματοδότησε την έναρξη των δράσεων για τη νέα χρονια! Θα θέλαμε να ευχαριστήσουμε όλες και όλους που επισκέφτηκαν το Ελληνικό Σπίτι και είχαμε την ευκαιρία ...,https://vvgn.eu/el/2023/10/13/%ce%b5%cf%85%cf%87%ce%b1%cf%81%ce%b9%cf%83%cf%84%ce%ae%cf%81%ce%b9%ce%bf-%ce%bc%ce%ae%ce%bd%cf%85%ce%bc%ce%b1-%ce%b3%ce%b9%ce%b1-%cf%84%ce%bf-1%ce%bf-%cf%80%ce%b1%ce%b6%ce%ac%cf%81%ce%b9-%ce%b2%ce%b9/
2023-10-15,2023,Dutch,(Ελληνικά) Θεατρικό Εργαστήρι 2023-2024 από το Ελληνικό Σπίτι στο Ρότερνταμ,placeholder_only,Cultural program activity,Η Θεατρική Ομάδα του Ελληνικού Σπιτιού στο Ρότερνταμ,Η Θεατρική Ομάδα του Ελληνικού Σπιτιού στο Ρότερνταμ,0,Translation placeholder page (no local body text).,https://vvgn.eu/nl/2023/10/15/%ce%b8%ce%b5%ce%b1%cf%84%cf%81%ce%b9%ce%ba%cf%8c-%ce%b5%cf%81%ce%b3%ce%b1%cf%83%cf%84%ce%ae%cf%81%ce%b9-2023-2024-%ce%b1%cf%80%cf%8c-%cf%84%ce%bf-%ce%b5%ce%bb%ce%bb%ce%b7%ce%bd%ce%b9%ce%ba%cf%8c/
2023-10-15,2023,Greek,Θεατρικό Εργαστήρι 2023-2024 από το Ελληνικό Σπίτι στο Ρότερνταμ,full_text,Cultural program activity,Η Θεατρική Ομάδα του Ελληνικού Σπιτιού στο Ρότερνταμ,Η Θεατρική Ομάδα του Ελληνικού Σπιτιού στο Ρότερνταμ,165,"🥁Αγαπητά μας μέλη και φίλοι/ες του Ελληνικού Σπιτιού στο Ρότερνταμ, Άλλη μια δημιουργική χρονιά για το Θεατρικό μας Εργαστήρι ξεκινάει! 🎉 🎭Αγαπάτε το θέατρο; Έχετε όνειρο να ασχοληθείτε στην πράξη μαζί του; Να παίξετε, να κάνετε θεατρικές ασκήσεις, να υποδυθείτε ρόλους; Να γίνεται μέλος μιας όμορφης, ...",https://vvgn.eu/el/2023/10/15/%ce%b8%ce%b5%ce%b1%cf%84%cf%81%ce%b9%ce%ba%cf%8c-%ce%b5%cf%81%ce%b3%ce%b1%cf%83%cf%84%ce%ae%cf%81%ce%b9-2023-2024-%ce%b1%cf%80%cf%8c-%cf%84%ce%bf-%ce%b5%ce%bb%ce%bb%ce%b7%ce%bd%ce%b9%ce%ba%cf%8c/
